chem_session_id,element_id,element_value
1664,1,0.215
1665,1,0.306
1666,1,0.259
1667,1,0.25
1668,1,0.274
1669,1,0.251
1670,1,0.233
1671,1,0.19
1672,1,0.412
1673,1,0.234
1674,1,0.223
1675,1,0.246
1676,1,0.2
1677,1,0.277
1678,1,0.444
1679,1,0.24
1680,1,0.258
1681,1,0.262
1682,1,0.162
1683,1,0.339
1684,1,0.293
1685,1,0.375
1686,1,0.223
1687,1,0.277
1688,1,0.217
1689,1,0.257
1690,1,0.172
1691,1,0.365
1692,1,0.301
1693,1,0.196
1694,1,0.282
1695,1,0.251
1696,1,0.37
1697,1,0.22
1698,1,0.343
1699,1,0.257
1700,1,0.22
1701,1,0.226
1702,1,0.3
1703,1,0.246
1704,1,0.183
1705,1,0.26
1706,1,0.279
1707,1,0.292
1708,1,0.347
1709,1,0.254
1710,1,0.256
1711,1,0.309
1712,1,0.272
1713,1,0.194
1714,1,0.25
1715,1,0.21
1716,1,0.406
1717,1,0.313
1718,1,0.245
1719,1,0.22
1720,1,0.356
1721,1,0.315
1722,1,0.273
1723,1,0.235
1724,1,0.297
1725,1,0.271
1726,1,0.23
1727,1,0.299
1728,1,0.306
1729,1,0.298
1730,1,0.165
1731,1,0.232
1732,1,0.273
1733,1,0.214
1734,1,0.313
1735,1,0.28
1736,1,0.358
1737,1,0.349
1738,1,0.326
1739,1,0.401
1740,1,0.227
1741,1,0.411
1742,1,0.178
1743,1,0.179
1744,1,0.231
1745,1,0.223
1746,1,0.328
1747,1,0.293
1748,1,0.193
1749,1,0.216
1750,1,0.385
1751,1,0.399
1752,1,0.346
1753,1,0.338
1754,1,0.222
1755,1,0.321
1756,1,0.188
1757,1,0.32
1758,1,0.265
1759,1,0.27
1760,1,0.219
1761,1,0.188
1762,1,0.17
1763,1,0.251
1764,1,0.154
1765,1,0.319
1766,1,0.248
1767,1,0.236
1768,1,0.281
1769,1,0.332
1770,1,0.301
1771,1,0.298
1772,1,0.343
1773,1,0.254
1774,1,0.359
1775,1,0.188
1776,1,0.265
1777,1,0.319
1778,1,0.178
1779,1,0.269
1780,1,0.23
1781,1,0.163
1782,1,0.25
1783,1,0.364
1784,1,0.315
1785,1,0.224
1786,1,0.306
1787,1,0.331
1788,1,0.214
1789,1,0.261
1790,1,0.269
1791,1,0.339
1792,1,0.359
1793,1,0.249
1794,1,0.296
1795,1,0.341
1796,1,0.306
1797,1,0.254
1798,1,0.362
1799,1,0.246
1800,1,0.258
1801,1,0.246
1802,1,0.279
1803,1,0.29
1804,1,0.239
1805,1,0.251
1806,1,0.277
1807,1,0.245
1808,1,0.267
1809,1,0.245
1810,1,0.262
1811,1,0.21
1812,1,0.252
1813,1,0.238
1814,1,0.271
1815,1,0.253
1816,1,0.299
1817,1,0.278
1818,1,0.294
1819,1,0.259
1820,1,0.25
1821,1,0.278
1822,1,0.252
1823,1,0.296
1824,1,0.268
1825,1,0.248
1826,1,0.296
1827,1,0.216
1828,1,0.266
1829,1,0.244
1830,1,0.228
1831,1,0.225
1832,1,0.239
1833,1,0.285
1834,1,0.281
1835,1,0.254
1836,1,0.262
1837,1,0.275
1838,1,0.222
1839,1,0.287
1840,1,0.247
1841,1,0.258
1842,1,0.246
1843,1,0.261
1844,1,0.207
1845,1,0.251
1846,1,0.204
1847,1,0.249
1848,1,0.258
1849,1,0.284
1850,1,0.272
1851,1,0.26
1852,1,0.226
1853,1,0.256
1854,1,0.237
1855,1,0.255
1856,1,0.278
1857,1,0.286
1858,1,0.282
1859,1,0.277
1860,1,0.273
1861,1,0.275
1862,1,0.264
1863,1,0.271
1864,1,0.27
1865,1,0.246
1866,1,0.295
1867,1,0.213
1868,1,0.247
1869,1,0.254
1870,1,0.251
1871,1,0.291
1872,1,0.243
1873,1,0.284
1874,1,0.287
1875,1,0.264
1876,1,0.246
1877,1,0.292
1878,1,0.243
1879,1,0.261
1880,1,0.238
1881,1,0.257
1882,1,0.252
1883,1,0.254
1884,1,0.264
1885,1,0.194
1886,1,0.269
1887,1,0.215
1888,1,0.29
1889,1,0.256
1890,1,0.256
1891,1,0.228
1892,1,0.222
1893,1,0.249
1894,1,0.208
1895,1,0.212
1896,1,0.267
1897,1,0.28
1898,1,0.257
1899,1,0.26
1900,1,0.23
1901,1,0.23
1902,1,0.262
1903,1,0.305
1904,1,0.282
1905,1,0.276
1906,1,0.293
1907,1,0.266
1908,1,0.247
1909,1,0.243
1910,1,0.22
1911,1,0.258
1912,1,0.312
1913,1,0.265
1914,1,0.213
1915,1,0.211
1916,1,0.296
1917,1,0.259
1918,1,0.245
1919,1,0.249
1920,1,0.244
1921,1,0.218
1922,1,0.209
1923,1,0.26
1924,1,0.237
1925,1,0.292
1926,1,0.227
1927,1,0.263
1928,1,0.251
1929,1,0.295
1930,1,0.272
1931,1,0.221
1932,1,0.279
1933,1,0.256
1934,1,0.245
1935,1,0.255
1936,1,0.225
1937,1,0.233
1938,1,0.253
1939,1,0.243
1940,1,0.238
1941,1,0.248
1942,1,0.235
1943,1,0.277
1944,1,0.255
1945,1,0.224
1946,1,0.241
1947,1,0.191
1948,1,0.279
1949,1,0.263
1950,1,0.264
1951,1,0.261
1952,1,0.253
1953,1,0.268
1954,1,0.272
1955,1,0.248
1956,1,0.191
1957,1,0.269
1958,1,0.27
1959,1,0.278
1960,1,0.271
1961,1,0.29
1962,1,0.233
1963,1,0.255
1964,1,0.263
1965,1,0.205
1966,1,0.256
1967,1,0.241
1968,1,0.226
1969,1,0.289
1970,1,0.205
1971,1,0.296
1972,1,0.25
1973,1,0.26
1974,1,0.238
1975,1,0.237
1976,1,0.237
1977,1,0.256
1978,1,0.241
1979,1,0.262
1980,1,0.314
1981,1,0.247
1982,1,0.258
1983,1,0.244
1984,1,0.279
1985,1,0.25
1986,1,0.263
1987,1,0.232
1988,1,0.197
1989,1,0.262
1990,1,0.274
1991,1,0.236
1992,1,0.242
1993,1,0.264
1994,1,0.239
1995,1,0.232
1996,1,0.232
1997,1,0.276
1998,1,0.276
1999,1,0.222
2000,1,0.249
2001,1,0.249
2002,1,0.242
2003,1,0.276
2004,1,0.221
2005,1,0.247
2006,1,0.27
2007,1,0.245
2008,1,0.241
2009,1,0.245
2010,1,0.237
2011,1,0.264
2012,1,0.236
2013,1,0.248
2014,1,0.293
2015,1,0.235
2016,1,0.251
2017,1,0.269
2018,1,0.208
2019,1,0.285
2020,1,0.261
2021,1,0.281
2022,1,0.281
2023,1,0.252
2024,1,0.282
2025,1,0.236
2026,1,0.248
2027,1,0.294
2028,1,0.289
2029,1,0.231
2030,1,0.256
2031,1,0.255
2032,1,0.25
2033,1,0.228
2034,1,0.271
2035,1,0.24
2036,1,0.281
2037,1,0.264
2038,1,0.249
2039,1,0.264
2040,1,0.256
2041,1,0.248
2042,1,0.238
2043,1,0.271
2044,1,0.259
2045,1,0.265
2046,1,0.26
2047,1,0.21
2048,1,0.309
2049,1,0.244
2050,1,0.283
2051,1,0.247
2052,1,0.236
2053,1,0.239
2054,1,0.221
2055,1,0.256
2056,1,0.271
2057,1,0.242
2058,1,0.256
2059,1,0.245
2060,1,0.24
2061,1,0.224
2062,1,0.244
2063,1,0.269
2064,1,0.274
2065,1,0.228
2066,1,0.279
2067,1,0.216
2068,1,0.23
2069,1,0.268
2070,1,0.272
2071,1,0.278
2072,1,0.274
2073,1,0.233
2074,1,0.226
2075,1,0.276
2076,1,0.271
2077,1,0.229
2078,1,0.266
2079,1,0.259
2080,1,0.234
2081,1,0.278
2082,1,0.286
2083,1,0.229
2084,1,0.235
2085,1,0.289
2086,1,0.269
2087,1,0.279
2088,1,0.251
2089,1,0.246
2090,1,0.283
2091,1,0.235
2092,1,0.277
2093,1,0.246
2094,1,0.294
2095,1,0.224
2096,1,0.257
2097,1,0.239
2098,1,0.258
2099,1,0.26
2100,1,0.226
2101,1,0.222
2102,1,0.25
2103,1,0.261
2104,1,0.212
2105,1,0.284
2106,1,0.272
2107,1,0.289
2108,1,0.262
2109,1,0.253
2110,1,0.213
2111,1,0.246
2112,1,0.257
2113,1,0.232
2114,1,0.241
2115,1,0.263
2116,1,0.272
2117,1,0.247
2118,1,0.255
2119,1,0.253
2120,1,0.228
2121,1,0.28
2122,1,0.287
2123,1,0.289
2124,1,0.26
2125,1,0.243
2126,1,0.284
2127,1,0.275
2128,1,0.224
2129,1,0.262
2130,1,0.271
2131,1,0.238
2132,1,0.231
2133,1,0.271
2134,1,0.254
2135,1,0.246
2136,1,0.264
2137,1,0.247
2138,1,0.293
2139,1,0.243
2140,1,0.289
2141,1,0.254
2142,1,0.23
2143,1,0.294
2144,1,0.293
2145,1,0.289
2146,1,0.203
2147,1,0.226
2148,1,0.237
2149,1,0.248
2150,1,0.247
2151,1,0.243
2152,1,0.239
2153,1,0.253
2154,1,0.276
2155,1,0.284
2156,1,0.255
2157,1,0.263
2158,1,0.213
2159,1,0.267
2160,1,0.295
2161,1,0.227
2162,1,0.271
2163,1,0.269
2164,1,0.255
2165,1,0.274
2166,1,0.279
2167,1,0.262
2168,1,0.298
2169,1,0.24
2170,1,0.268
2171,1,0.281
2172,1,0.239
2173,1,0.295
2174,1,0.237
2175,1,0.27
2176,1,0.274
2177,1,0.242
2178,1,0.239
2179,1,0.254
2180,1,0.229
2181,1,0.233
2182,1,0.269
2183,1,0.253
2184,1,0.261
2185,1,0.266
2186,1,0.24
2187,1,0.268
2188,1,0.251
2189,1,0.231
2190,1,0.254
2191,1,0.229
2192,1,0.29
2193,1,0.244
2194,1,0.255
2195,1,0.241
2196,1,0.233
2197,1,0.251
2198,1,0.235
2199,1,0.287
2200,1,0.268
1,2,0.188
2,2,0.265
3,2,0.261
4,2,0.189
5,2,0.292
6,2,0.263
7,2,0.18
8,2,0.114
9,2,0.34
10,2,0.333
11,2,0.337
12,2,0.27
13,2,0.426
14,2,0.209
15,2,0.264
16,2,0.228
17,2,0.22
18,2,0.115
19,2,0.241
20,2,0.371
21,2,0.326
22,2,0.291
23,2,0.153
24,2,0.314
25,2,0.216
26,2,0.155
27,2,0.223
28,2,0.294
29,2,0.298
30,2,0.182
31,2,0.173
32,2,0.291
33,2,0.198
34,2,0.379
35,2,0.295
36,2,0.138
37,2,0.228
38,2,0.103
39,2,0.343
40,2,0.262
41,2,0.326
42,2,0.26
43,2,0.364
44,2,0.218
45,2,0.223
46,2,0.402
47,2,0.309
48,2,0.196
49,2,0.197
50,2,0.343
51,2,0.32
52,2,0.322
53,2,0.353
54,2,0.135
55,2,0.2
56,2,0.227
57,2,0.135
58,2,0.156
59,2,0.353
60,2,0.214
61,2,0.124
62,2,0.236
63,2,0.286
64,2,0.262
65,2,0.359
66,2,0.201
67,2,0.23
68,2,0.297
69,2,0.339
70,2,0.365
71,2,0.245
72,2,0.29
73,2,0.15
74,2,0.387
75,2,0.266
76,2,0.291
77,2,0.175
78,2,0.096
79,2,0.451
80,2,0.33
81,2,0.135
82,2,0.138
83,2,0.085
84,2,0.239
85,2,0.212
86,2,0.225
87,2,0.244
88,2,0.149
89,2,0.099
90,2,0.257
91,2,0.241
92,2,0.106
93,2,0.201
94,2,0.137
95,2,0.199
96,2,0.398
97,2,0.172
98,2,0.32
99,2,0.189
100,2,0.109
101,2,0.179
102,2,0.218
103,2,0.243
104,2,0.237
105,2,0.36
106,2,0.384
107,2,0.148
108,2,0.261
109,2,0.168
110,2,0.25
111,2,0.14
112,2,0.153
113,2,0.236
114,2,0.181
115,2,0.271
116,2,0.089
117,2,0.211
118,2,0.145
119,2,0.311
120,2,0.206
121,2,0.286
122,2,0.279
123,2,0.115
124,2,0.155
125,2,0.412
126,2,0.259
127,2,0.175
128,2,0.285
129,2,0.157
130,2,0.211
131,2,0.271
132,2,0.4
133,2,0.144
134,2,0.41
135,2,0.253
136,2,0.184
137,2,0.175
138,2,0.224
139,2,0.208
140,2,0.313
141,2,0.314
142,2,0.258
143,2,0.27
144,2,0.202
145,2,0.407
146,2,0.088
147,2,0.259
148,2,0.294
149,2,0.302
150,2,0.203
151,2,0.19
152,2,0.294
153,2,0.224
154,2,0.349
155,2,0.18
156,2,0.269
157,2,0.202
158,2,0.264
159,2,0.274
160,2,0.311
161,2,0.243
162,2,0.245
163,2,0.113
164,2,0.229
165,2,0.39
166,2,0.162
167,2,0.328
168,2,0.323
169,2,0.14
170,2,0.156
171,2,0.224
172,2,0.28
173,2,0.253
174,2,0.17
175,2,0.214
176,2,0.239
177,2,0.284
178,2,0.277
179,2,0.355
180,2,0.188
181,2,0.139
182,2,0.256
183,2,0.222
184,2,0.181
185,2,0.173
186,2,0.216
187,2,0.168
188,2,0.226
189,2,0.326
190,2,0.266
191,2,0.093
192,2,0.233
193,2,0.369
194,2,0.285
195,2,0.372
196,2,0.189
197,2,0.238
198,2,0.393
199,2,0.168
200,2,0.33
201,2,0.295
202,2,0.201
203,2,0.116
204,2,0.208
205,2,0.229
206,2,0.226
207,2,0.304
208,2,0.259
209,2,0.38
210,2,0.416
211,2,0.22
212,2,0.12
213,2,0.136
214,2,0.291
215,2,0.265
216,2,0.205
217,2,0.282
218,2,0.264
219,2,0.308
220,2,0.463
221,2,0.289
222,2,0.319
223,2,0.346
224,2,0.232
225,2,0.162
226,2,0.186
227,2,0.16
228,2,0.243
229,2,0.125
230,2,0.2
231,2,0.202
232,2,0.257
233,2,0.272
234,2,0.283
235,2,0.153
236,2,0.221
237,2,0.301
238,2,0.257
239,2,0.241
240,2,0.155
241,2,0.251
242,2,0.282
243,2,0.138
244,2,0.339
245,2,0.306
246,2,0.488
247,2,0.241
248,2,0.253
249,2,0.092
250,2,0.201
251,2,0.315
252,2,0.279
253,2,0.227
254,2,0.304
255,2,0.093
256,2,0.177
257,2,0.27
258,2,0.251
259,2,0.159
260,2,0.182
261,2,0.166
262,2,0.246
263,2,0.181
264,2,0.2
265,2,0.214
266,2,0.183
267,2,0.161
268,2,0.204
269,2,0.204
270,2,0.352
271,2,0.291
272,2,0.24
273,2,0.196
274,2,0.363
275,2,0.251
276,2,0.144
277,2,0.182
278,2,0.287
279,2,0.289
280,2,0.262
281,2,0.182
282,2,0.269
283,2,0.437
284,2,0.186
285,2,0.207
286,2,0.234
287,2,0.271
288,2,0.341
289,2,0.095
290,2,0.366
291,2,0.133
292,2,0.162
293,2,0.15
294,2,0.206
295,2,0.265
296,2,0.24
297,2,0.194
298,2,0.201
299,2,0.177
300,2,0.294
301,2,0.315
302,2,0.164
303,2,0.081
304,2,0.107
305,2,0.307
306,2,0.185
307,2,0.331
308,2,0.311
309,2,0.412
310,2,0.189
311,2,0.194
312,2,0.204
313,2,0.181
314,2,0.23
315,2,0.282
316,2,0.358
317,2,0.18
318,2,0.344
319,2,0.232
320,2,0.119
321,2,0.119
322,2,0.312
323,2,0.179
324,2,0.178
325,2,0.32
326,2,0.215
327,2,0.332
328,2,0.241
329,2,0.337
330,2,0.171
331,2,0.29
332,2,0.262
333,2,0.399
334,2,0.229
335,2,0.216
336,2,0.298
337,2,0.206
338,2,0.244
339,2,0.166
340,2,0.425
341,2,0.242
342,2,0.334
343,2,0.189
344,2,0.212
345,2,0.231
346,2,0.103
347,2,0.366
348,2,0.342
349,2,0.319
350,2,0.293
351,2,0.237
352,2,0.19
353,2,0.176
354,2,0.349
355,2,0.227
356,2,0.401
357,2,0.199
358,2,0.14
359,2,0.253
360,2,0.235
361,2,0.206
362,2,0.146
363,2,0.19
364,2,0.412
365,2,0.171
366,2,0.278
367,2,0.264
368,2,0.124
369,2,0.154
370,2,0.247
371,2,0.273
372,2,0.385
373,2,0.322
374,2,0.178
375,2,0.475
376,2,0.286
377,2,0.2
378,2,0.278
379,2,0.236
380,2,0.305
381,2,0.167
382,2,0.403
383,2,0.162
384,2,0.207
385,2,0.313
386,2,0.251
387,2,0.17
388,2,0.153
389,2,0.321
390,2,0.271
391,2,0.258
392,2,0.191
393,2,0.302
394,2,0.279
395,2,0.182
396,2,0.17
397,2,0.243
398,2,0.311
399,2,0.204
400,2,0.147
401,2,0.178
402,2,0.195
403,2,0.153
404,2,0.336
405,2,0.289
406,2,0.223
407,2,0.297
408,2,0.172
409,2,0.216
410,2,0.104
411,2,0.206
412,2,0.166
413,2,0.338
414,2,0.105
415,2,0.101
416,2,0.201
417,2,0.255
418,2,0.195
419,2,0.306
420,2,0.377
421,2,0.334
422,2,0.162
423,2,0.223
424,2,0.231
425,2,0.117
426,2,0.245
427,2,0.181
428,2,0.226
429,2,0.231
430,2,0.156
431,2,0.198
432,2,0.311
433,2,0.367
434,2,0.185
435,2,0.273
436,2,0.313
437,2,0.202
438,2,0.128
439,2,0.147
440,2,0.156
441,2,0.225
442,2,0.24
443,2,0.181
444,2,0.131
445,2,0.347
446,2,0.271
447,2,0.21
448,2,0.175
449,2,0.224
450,2,0.338
451,2,0.199
452,2,0.165
453,2,0.248
454,2,0.247
455,2,0.204
456,2,0.299
457,2,0.19
458,2,0.297
459,2,0.34
460,2,0.225
461,2,0.252
462,2,0.258
463,2,0.308
464,2,0.238
465,2,0.228
466,2,0.144
467,2,0.314
468,2,0.214
469,2,0.153
470,2,0.28
471,2,0.226
472,2,0.11
473,2,0.128
474,2,0.247
475,2,0.211
476,2,0.198
477,2,0.257
478,2,0.189
479,2,0.297
480,2,0.176
481,2,0.245
482,2,0.363
483,2,0.195
484,2,0.136
485,2,0.312
486,2,0.253
487,2,0.294
488,2,0.39
489,2,0.136
490,2,0.431
491,2,0.29
492,2,0.298
493,2,0.278
494,2,0.2
495,2,0.157
496,2,0.37
497,2,0.225
498,2,0.129
499,2,0.259
500,2,0.143
501,2,0.117
502,2,0.165
503,2,0.208
504,2,0.197
505,2,0.08
506,2,0.337
507,2,0.27
508,2,0.196
509,2,0.217
510,2,0.204
511,2,0.39
512,2,0.309
513,2,0.303
514,2,0.187
515,2,0.395
516,2,0.224
517,2,0.183
518,2,0.249
519,2,0.293
520,2,0.226
521,2,0.178
522,2,0.233
523,2,0.268
524,2,0.298
525,2,0.142
526,2,0.225
527,2,0.201
528,2,0.195
529,2,0.363
530,2,0.109
531,2,0.243
532,2,0.301
533,2,0.355
534,2,0.286
535,2,0.247
536,2,0.146
537,2,0.278
538,2,0.106
539,2,0.34
540,2,0.097
541,2,0.327
542,2,0.252
543,2,0.109
544,2,0.128
545,2,0.122
546,2,0.238
547,2,0.19
548,2,0.318
549,2,0.196
550,2,0.116
551,2,0.249
552,2,0.318
553,2,0.147
554,2,0.311
555,2,0.14
556,2,0.342
557,2,0.319
558,2,0.139
559,2,0.096
560,2,0.344
561,2,0.095
562,2,0.287
563,2,0.153
564,2,0.349
565,2,0.283
566,2,0.293
567,2,0.199
568,2,0.17
569,2,0.138
570,2,0.252
571,2,0.208
572,2,0.21
573,2,0.177
574,2,0.147
575,2,0.321
576,2,0.173
577,2,0.127
578,2,0.359
579,2,0.171
580,2,0.116
581,2,0.313
582,2,0.301
583,2,0.157
584,2,0.215
585,2,0.234
586,2,0.212
587,2,0.418
588,2,0.282
589,2,0.193
590,2,0.234
591,2,0.105
592,2,0.141
593,2,0.342
594,2,0.233
595,2,0.106
596,2,0.269
597,2,0.101
598,2,0.157
599,2,0.232
600,2,0.172
601,2,0.269
602,2,0.27
603,2,0.191
604,2,0.273
605,2,0.287
606,2,0.316
607,2,0.234
608,2,0.28
609,2,0.252
610,2,0.228
611,2,0.173
612,2,0.206
613,2,0.284
614,2,0.321
615,2,0.347
616,2,0.281
617,2,0.274
618,2,0.302
619,2,0.298
620,2,0.181
621,2,0.252
622,2,0.275
623,2,0.306
624,2,0.368
625,2,0.273
626,2,0.271
627,2,0.267
628,2,0.224
629,2,0.274
630,2,0.387
631,2,0.329
632,2,0.303
633,2,0.316
634,2,0.298
635,2,0.354
636,2,0.33
637,2,0.284
638,2,0.22
639,2,0.255
640,2,0.343
641,2,0.298
642,2,0.283
643,2,0.184
644,2,0.239
645,2,0.29
646,2,0.278
647,2,0.29
648,2,0.234
649,2,0.33
650,2,0.294
651,2,0.285
652,2,0.272
653,2,0.239
654,2,0.257
655,2,0.228
656,2,0.186
657,2,0.307
658,2,0.257
659,2,0.325
660,2,0.249
661,2,0.272
662,2,0.274
663,2,0.292
664,2,0.216
665,2,0.27
666,2,0.202
667,2,0.288
668,2,0.23
669,2,0.376
670,2,0.24
671,2,0.124
672,2,0.355
673,2,0.293
674,2,0.291
675,2,0.263
676,2,0.319
677,2,0.238
678,2,0.155
679,2,0.299
680,2,0.229
681,2,0.256
682,2,0.185
683,2,0.226
684,2,0.272
685,2,0.331
686,2,0.225
687,2,0.176
688,2,0.197
689,2,0.248
690,2,0.299
691,2,0.161
692,2,0.324
693,2,0.263
694,2,0.285
695,2,0.319
696,2,0.282
697,2,0.294
698,2,0.261
699,2,0.296
700,2,0.345
701,2,0.235
702,2,0.279
703,2,0.229
704,2,0.237
705,2,0.229
706,2,0.163
707,2,0.284
708,2,0.312
709,2,0.335
710,2,0.367
711,2,0.262
712,2,0.246
713,2,0.193
714,2,0.232
715,2,0.274
716,2,0.348
717,2,0.21
718,2,0.264
719,2,0.279
720,2,0.286
721,2,0.267
722,2,0.209
723,2,0.331
724,2,0.253
725,2,0.318
726,2,0.286
727,2,0.269
728,2,0.24
729,2,0.241
730,2,0.329
731,2,0.244
732,2,0.245
733,2,0.303
734,2,0.268
735,2,0.308
736,2,0.246
737,2,0.326
738,2,0.28
739,2,0.28
740,2,0.263
741,2,0.261
742,2,0.268
743,2,0.257
744,2,0.298
745,2,0.247
746,2,0.232
747,2,0.392
748,2,0.313
749,2,0.291
750,2,0.319
751,2,0.191
752,2,0.362
753,2,0.246
754,2,0.264
755,2,0.334
756,2,0.266
757,2,0.348
758,2,0.3
759,2,0.306
760,2,0.279
761,2,0.252
762,2,0.181
763,2,0.262
764,2,0.265
765,2,0.184
766,2,0.371
767,2,0.225
768,2,0.306
769,2,0.309
770,2,0.254
771,2,0.242
772,2,0.26
773,2,0.366
774,2,0.323
775,2,0.27
776,2,0.284
777,2,0.245
778,2,0.227
779,2,0.334
780,2,0.291
781,2,0.266
782,2,0.287
783,2,0.243
784,2,0.217
785,2,0.243
786,2,0.227
787,2,0.3
788,2,0.198
789,2,0.318
790,2,0.3
791,2,0.348
792,2,0.285
793,2,0.248
794,2,0.363
795,2,0.251
796,2,0.28
797,2,0.234
798,2,0.197
799,2,0.294
800,2,0.32
801,2,0.28
802,2,0.269
803,2,0.265
804,2,0.261
805,2,0.271
806,2,0.255
807,2,0.262
808,2,0.212
809,2,0.289
810,2,0.186
811,2,0.241
812,2,0.216
813,2,0.209
814,2,0.307
815,2,0.263
816,2,0.203
817,2,0.254
818,2,0.246
819,2,0.279
820,2,0.264
821,2,0.306
822,2,0.284
823,2,0.204
824,2,0.257
825,2,0.278
826,2,0.261
827,2,0.308
828,2,0.182
829,2,0.276
830,2,0.326
831,2,0.366
832,2,0.298
833,2,0.272
834,2,0.216
835,2,0.263
836,2,0.255
837,2,0.3
838,2,0.319
839,2,0.315
840,2,0.296
841,2,0.333
842,2,0.172
843,2,0.307
844,2,0.332
845,2,0.347
846,2,0.238
847,2,0.276
848,2,0.318
849,2,0.315
850,2,0.25
851,2,0.186
852,2,0.31
853,2,0.2
854,2,0.278
855,2,0.303
856,2,0.277
857,2,0.299
858,2,0.26
859,2,0.238
860,2,0.201
861,2,0.247
862,2,0.28
863,2,0.289
864,2,0.293
865,2,0.224
866,2,0.276
867,2,0.314
868,2,0.271
869,2,0.335
870,2,0.334
871,2,0.191
872,2,0.271
873,2,0.19
874,2,0.34
875,2,0.415
876,2,0.216
877,2,0.299
878,2,0.18
879,2,0.225
880,2,0.256
881,2,0.261
882,2,0.251
883,2,0.205
884,2,0.349
885,2,0.34
886,2,0.163
887,2,0.311
888,2,0.328
889,2,0.312
890,2,0.339
891,2,0.332
892,2,0.351
893,2,0.315
894,2,0.222
895,2,0.335
896,2,0.259
897,2,0.334
898,2,0.331
899,2,0.28
900,2,0.264
901,2,0.197
902,2,0.232
903,2,0.296
904,2,0.301
905,2,0.351
906,2,0.289
907,2,0.298
908,2,0.234
909,2,0.248
910,2,0.307
911,2,0.35
912,2,0.303
913,2,0.348
914,2,0.293
915,2,0.288
916,2,0.211
917,2,0.286
918,2,0.314
919,2,0.308
920,2,0.27
921,2,0.311
922,2,0.207
923,2,0.142
924,2,0.348
925,2,0.236
926,2,0.268
927,2,0.28
928,2,0.26
929,2,0.2
930,2,0.219
931,2,0.286
932,2,0.262
933,2,0.226
934,2,0.209
935,2,0.308
936,2,0.27
937,2,0.234
938,2,0.299
939,2,0.256
940,2,0.254
941,2,0.291
942,2,0.312
943,2,0.215
944,2,0.263
945,2,0.287
946,2,0.2
947,2,0.233
948,2,0.207
949,2,0.219
950,2,0.229
951,2,0.224
952,2,0.301
953,2,0.194
954,2,0.283
955,2,0.234
956,2,0.311
957,2,0.304
958,2,0.321
959,2,0.283
960,2,0.167
961,2,0.301
962,2,0.305
963,2,0.155
964,2,0.182
965,2,0.301
966,2,0.199
967,2,0.352
968,2,0.329
969,2,0.325
970,2,0.271
971,2,0.181
972,2,0.329
973,2,0.239
974,2,0.274
975,2,0.245
976,2,0.324
977,2,0.231
978,2,0.32
979,2,0.218
980,2,0.21
981,2,0.273
982,2,0.222
983,2,0.189
984,2,0.262
985,2,0.199
986,2,0.301
987,2,0.297
988,2,0.244
989,2,0.251
990,2,0.142
991,2,0.259
992,2,0.259
993,2,0.246
994,2,0.221
995,2,0.312
996,2,0.217
997,2,0.262
998,2,0.317
999,2,0.313
1000,2,0.249
1001,2,0.366
1002,2,0.276
1003,2,0.296
1004,2,0.304
1005,2,0.249
1006,2,0.336
1007,2,0.343
1008,2,0.233
1009,2,0.283
1010,2,0.195
1011,2,0.24
1012,2,0.222
1013,2,0.272
1014,2,0.158
1015,2,0.227
1016,2,0.247
1017,2,0.162
1018,2,0.281
1019,2,0.302
1020,2,0.306
1021,2,0.348
1022,2,0.296
1023,2,0.339
1024,2,0.33
1025,2,0.258
1026,2,0.368
1027,2,0.294
1028,2,0.371
1029,2,0.322
1030,2,0.229
1031,2,0.348
1032,2,0.196
1033,2,0.313
1034,2,0.231
1035,2,0.228
1036,2,0.289
1037,2,0.227
1038,2,0.343
1039,2,0.186
1040,2,0.29
1041,2,0.302
1042,2,0.234
1043,2,0.247
1044,2,0.342
1045,2,0.201
1046,2,0.295
1047,2,0.24
1048,2,0.231
1049,2,0.39
1050,2,0.308
1051,2,0.365
1052,2,0.205
1053,2,0.238
1054,2,0.184
1055,2,0.268
1056,2,0.3
1057,2,0.266
1058,2,0.232
1059,2,0.303
1060,2,0.167
1061,2,0.168
1062,2,0.237
1063,2,0.262
1064,2,0.252
1065,2,0.364
1066,2,0.292
1067,2,0.281
1068,2,0.299
1069,2,0.346
1070,2,0.257
1071,2,0.311
1072,2,0.335
1073,2,0.182
1074,2,0.225
1075,2,0.166
1076,2,0.338
1077,2,0.288
1078,2,0.256
1079,2,0.247
1080,2,0.349
1081,2,0.348
1082,2,0.24
1083,2,0.306
1084,2,0.299
1085,2,0.284
1086,2,0.332
1087,2,0.209
1088,2,0.218
1089,2,0.283
1090,2,0.221
1091,2,0.267
1092,2,0.297
1093,2,0.349
1094,2,0.263
1095,2,0.279
1096,2,0.248
1097,2,0.254
1098,2,0.247
1099,2,0.271
1100,2,0.286
1101,2,0.199
1102,2,0.314
1103,2,0.267
1104,2,0.28
1105,2,0.378
1106,2,0.268
1107,2,0.312
1108,2,0.269
1109,2,0.323
1110,2,0.288
1111,2,0.265
1112,2,0.206
1113,2,0.294
1114,2,0.234
1115,2,0.234
1116,2,0.307
1117,2,0.138
1118,2,0.293
1119,2,0.249
1120,2,0.431
1121,2,0.248
1122,2,0.256
1123,2,0.264
1124,2,0.227
1125,2,0.234
1126,2,0.332
1127,2,0.192
