heat_id,analysis_date,analysis_type,analysis_status,analysis_lab_id,analysis_eq_id,analyst_id,notes
1957,7/27/2021,drop,valid,1,1,2,nothing on my side
1958,8/26/2021,drop,valid,1,2,3,nothing on my side
1959,8/26/2021,drop,valid,1,3,4,nothing on my side
1960,8/28/2021,drop,valid,1,1,1,nothing on my side
1961,8/27/2021,drop,valid,1,2,2,nothing on my side
1962,8/25/2021,drop,valid,1,3,3,nothing on my side
1963,8/28/2021,drop,valid,1,1,4,nothing on my side
1964,9/27/2021,drop,valid,1,2,1,nothing on my side
1965,9/28/2021,drop,valid,1,3,2,nothing on my side
1966,9/25/2021,drop,valid,1,1,3,nothing on my side
1967,9/27/2021,drop,valid,1,2,4,nothing on my side
1968,9/25/2021,drop,valid,1,3,1,nothing on my side
1969,10/26/2021,drop,valid,1,1,2,nothing on my side
1970,10/25/2021,drop,valid,1,2,3,nothing on my side
1971,10/25/2021,drop,valid,1,3,4,nothing on my side
1972,10/30/2021,drop,valid,1,1,1,nothing on my side
1973,10/29/2021,drop,valid,1,2,2,nothing on my side
1974,11/28/2021,drop,valid,1,3,3,nothing on my side
1975,11/30/2021,drop,valid,1,1,4,nothing on my side
1976,11/29/2021,drop,valid,1,2,1,nothing on my side
1977,11/30/2021,drop,valid,1,3,2,nothing on my side
1978,11/30/2021,drop,valid,1,1,3,nothing on my side
1979,11/26/2021,drop,valid,1,2,4,nothing on my side
1980,5/8/2021,drop,valid,1,3,1,nothing on my side
1981,5/6/2021,drop,valid,1,1,2,nothing on my side
1982,5/8/2021,drop,valid,1,2,3,nothing on my side
1983,5/6/2021,drop,valid,1,3,4,nothing on my side
1984,5/7/2021,drop,valid,1,1,1,nothing on my side
1985,5/7/2021,drop,valid,1,2,2,nothing on my side
1986,5/8/2021,drop,valid,1,3,3,nothing on my side
1987,5/9/2021,drop,valid,1,1,4,nothing on my side
1988,5/6/2021,drop,valid,1,2,1,nothing on my side
1989,5/9/2021,drop,valid,1,3,2,nothing on my side
1990,5/8/2021,drop,valid,1,1,3,nothing on my side
1991,5/10/2021,drop,valid,1,2,4,nothing on my side
1992,5/7/2021,drop,valid,1,3,1,nothing on my side
1993,6/6/2021,drop,valid,1,1,2,nothing on my side
1994,6/10/2021,drop,valid,1,2,3,nothing on my side
1995,6/9/2021,drop,valid,1,3,4,nothing on my side
1996,6/9/2021,drop,valid,1,1,1,nothing on my side
1997,6/7/2021,drop,valid,1,2,2,nothing on my side
1998,6/7/2021,drop,valid,1,3,3,nothing on my side
1999,6/11/2021,drop,valid,1,1,4,nothing on my side
2000,6/7/2021,drop,valid,1,2,1,nothing on my side
2001,6/10/2021,drop,valid,1,3,2,nothing on my side
2002,6/9/2021,drop,valid,1,1,3,nothing on my side
2003,6/10/2021,drop,valid,1,2,4,nothing on my side
2004,6/11/2021,drop,valid,1,3,1,nothing on my side
2005,6/11/2021,drop,valid,1,1,2,nothing on my side
2006,6/10/2021,drop,valid,1,2,3,nothing on my side
2007,6/10/2021,drop,valid,1,3,4,nothing on my side
2008,6/9/2021,drop,valid,1,1,1,nothing on my side
2009,6/10/2021,drop,valid,1,2,2,nothing on my side
2010,6/12/2021,drop,valid,1,3,3,nothing on my side
2011,6/9/2021,drop,valid,1,1,4,nothing on my side
2012,6/10/2021,drop,valid,1,2,1,nothing on my side
2013,6/14/2021,drop,valid,1,3,2,nothing on my side
2014,6/12/2021,drop,valid,1,1,3,nothing on my side
2015,6/14/2021,drop,valid,1,2,4,nothing on my side
2016,6/14/2021,drop,valid,1,3,1,nothing on my side
2017,6/15/2021,drop,valid,1,1,2,nothing on my side
2018,6/15/2022,drop,valid,1,2,3,nothing on my side
2019,6/13/2022,drop,valid,1,3,4,nothing on my side
2020,6/12/2022,drop,valid,1,1,1,nothing on my side
2021,6/14/2022,drop,valid,1,2,2,nothing on my side
2022,6/14/2022,drop,valid,1,3,3,nothing on my side
2023,6/14/2022,drop,valid,1,1,4,nothing on my side
2024,6/16/2022,drop,valid,1,2,1,nothing on my side
2025,6/12/2022,drop,valid,1,3,2,nothing on my side
2026,6/15/2022,drop,valid,1,1,3,nothing on my side
2027,6/14/2022,drop,valid,1,2,4,nothing on my side
2028,6/17/2022,drop,valid,1,3,1,nothing on my side
2029,6/16/2022,drop,valid,1,1,2,nothing on my side
2030,6/17/2022,drop,valid,1,2,3,nothing on my side
2031,6/16/2022,drop,valid,1,3,4,nothing on my side
2032,6/17/2022,drop,valid,1,1,1,nothing on my side
2033,6/15/2022,drop,valid,1,2,2,nothing on my side
2034,6/16/2022,drop,valid,1,3,3,nothing on my side
2035,6/18/2022,drop,valid,1,1,4,nothing on my side
2036,6/14/2022,drop,valid,1,2,1,nothing on my side
2037,6/15/2022,drop,valid,1,3,2,nothing on my side
2038,6/17/2022,drop,valid,1,1,3,nothing on my side
2039,6/17/2022,drop,valid,1,2,4,nothing on my side
2040,6/19/2022,drop,valid,1,3,1,nothing on my side
2041,6/15/2022,drop,valid,1,1,2,nothing on my side
2042,6/19/2022,drop,valid,1,2,3,nothing on my side
2043,6/17/2022,drop,valid,1,3,4,nothing on my side
2044,6/20/2022,drop,valid,1,1,1,nothing on my side
2045,6/18/2022,drop,valid,1,2,2,nothing on my side
2046,7/20/2022,drop,valid,1,3,3,nothing on my side
2047,7/20/2022,drop,valid,1,1,4,nothing on my side
2048,7/17/2022,drop,valid,1,2,1,nothing on my side
2049,7/20/2022,drop,valid,1,3,2,nothing on my side
2050,7/21/2022,drop,valid,1,1,3,nothing on my side
2051,7/19/2022,drop,valid,1,2,4,nothing on my side
2052,7/17/2022,drop,valid,1,3,1,nothing on my side
2053,7/21/2022,drop,valid,1,1,2,nothing on my side
2054,7/21/2022,drop,valid,1,2,3,nothing on my side
2055,7/21/2022,drop,valid,1,3,4,nothing on my side
2056,7/22/2022,drop,valid,1,1,1,nothing on my side
2057,7/19/2022,drop,valid,1,2,2,nothing on my side
2058,7/18/2022,drop,valid,1,3,3,nothing on my side
2059,7/19/2022,drop,valid,1,1,4,nothing on my side
2060,7/19/2022,drop,valid,1,2,1,nothing on my side
2061,7/23/2022,drop,valid,1,3,2,nothing on my side
2062,7/22/2022,drop,valid,1,1,3,nothing on my side
2063,7/22/2022,drop,valid,1,2,4,nothing on my side
2064,7/20/2022,drop,valid,1,3,1,nothing on my side
2065,7/20/2023,drop,valid,1,1,2,nothing on my side
2066,7/20/2023,drop,valid,1,2,3,nothing on my side
2067,7/22/2023,drop,valid,1,3,4,nothing on my side
2068,7/21/2023,drop,valid,1,1,1,nothing on my side
2069,7/24/2023,drop,valid,1,2,2,nothing on my side
2070,7/21/2023,drop,valid,1,3,3,nothing on my side
2071,7/23/2023,drop,valid,1,1,4,nothing on my side
2072,7/22/2023,drop,valid,1,2,1,nothing on my side
2073,7/25/2023,drop,valid,1,3,2,nothing on my side
2074,7/22/2023,drop,valid,1,1,3,nothing on my side
2075,7/24/2023,drop,valid,1,2,4,nothing on my side
2076,7/23/2023,drop,valid,1,3,1,nothing on my side
2077,7/21/2023,drop,valid,1,1,2,nothing on my side
2078,12/29/2022,drop,valid,1,2,3,nothing on my side
2079,12/29/2022,drop,valid,1,3,4,nothing on my side
2080,1/2/2023,drop,valid,1,1,1,nothing on my side
2081,12/29/2022,drop,valid,1,2,2,nothing on my side
2082,2/2/2023,drop,valid,1,3,3,nothing on my side
2083,1/31/2023,drop,valid,1,1,4,nothing on my side
2084,2/1/2023,drop,valid,1,2,1,nothing on my side
2085,2/1/2023,drop,valid,1,3,2,nothing on my side
2086,2/1/2023,drop,valid,1,1,3,nothing on my side
2087,3/2/2023,drop,valid,1,2,4,nothing on my side
2088,2/28/2023,drop,valid,1,3,1,nothing on my side
2089,2/26/2023,drop,valid,1,1,2,nothing on my side
2090,3/1/2023,drop,valid,1,2,3,nothing on my side
2091,3/1/2023,drop,valid,1,3,4,nothing on my side
2092,3/1/2023,drop,valid,1,1,1,nothing on my side
2093,3/30/2023,drop,valid,1,2,2,nothing on my side
2094,4/1/2023,drop,valid,1,3,3,nothing on my side
2095,4/2/2023,drop,valid,1,1,4,nothing on my side
2096,3/30/2023,drop,valid,1,2,1,nothing on my side
2097,4/2/2023,drop,valid,1,3,2,nothing on my side
2098,4/29/2023,drop,valid,1,1,3,nothing on my side
2099,4/30/2023,drop,valid,1,2,4,nothing on my side
2100,4/30/2023,drop,valid,1,3,1,nothing on my side
2101,4/29/2023,drop,valid,1,1,2,nothing on my side
2102,4/30/2023,drop,valid,1,2,3,nothing on my side
2103,5/31/2023,drop,valid,1,3,4,nothing on my side
2104,5/30/2023,drop,valid,1,1,1,nothing on my side
2105,5/31/2023,drop,valid,1,2,2,nothing on my side
2106,6/1/2023,drop,valid,1,3,3,nothing on my side
2107,5/30/2023,drop,valid,1,1,4,nothing on my side
2108,5/29/2023,drop,valid,1,2,1,nothing on my side
2109,7/1/2023,drop,valid,1,3,2,nothing on my side
2110,6/29/2023,drop,valid,1,1,3,nothing on my side
2111,6/30/2023,drop,valid,1,2,4,nothing on my side
2112,7/3/2023,drop,valid,1,3,1,nothing on my side
2113,6/29/2023,drop,valid,1,1,2,nothing on my side
2114,8/1/2023,drop,valid,1,2,3,nothing on my side
2115,7/31/2023,drop,valid,1,3,4,nothing on my side
2116,8/3/2023,drop,valid,1,2,1,nothing on my side
2117,8/3/2023,drop,valid,1,3,2,nothing on my side
2118,7/30/2023,drop,valid,1,1,3,nothing on my side
2119,8/30/2023,drop,valid,1,2,4,nothing on my side
2120,9/3/2023,drop,valid,1,3,1,nothing on my side
2121,8/31/2023,drop,valid,1,3,2,nothing on my side
2122,8/31/2023,drop,valid,1,1,3,nothing on my side
2123,8/31/2023,drop,valid,1,2,4,nothing on my side
2124,9/1/2023,drop,valid,1,3,1,nothing on my side
2125,10/3/2023,drop,valid,1,1,2,nothing on my side
2126,9/29/2023,drop,valid,1,2,3,nothing on my side
2127,9/29/2023,drop,valid,1,3,4,nothing on my side
2128,9/29/2023,drop,valid,1,2,1,nothing on my side
2129,9/30/2023,drop,valid,1,3,2,nothing on my side
2130,11/2/2023,drop,valid,1,1,3,nothing on my side
2131,11/3/2023,drop,valid,1,2,4,nothing on my side
2132,11/2/2023,drop,valid,1,3,1,nothing on my side
2133,10/31/2023,drop,valid,1,3,2,nothing on my side
2134,11/2/2023,drop,valid,1,2,3,nothing on my side
2135,11/29/2023,drop,valid,1,3,4,nothing on my side
2136,12/1/2023,drop,valid,1,1,1,nothing on my side
2137,12/2/2023,drop,valid,1,2,2,nothing on my side
2138,12/1/2023,drop,valid,1,3,3,nothing on my side
2139,12/2/2023,drop,valid,1,1,4,nothing on my side
2140,11/30/2023,drop,valid,1,2,1,nothing on my side
2141,8/4/2023,drop,valid,1,3,2,nothing on my side
2142,8/5/2023,drop,valid,1,1,3,nothing on my side
2143,8/8/2023,drop,valid,1,1,4,nothing on my side
2144,8/6/2023,drop,valid,1,2,1,nothing on my side
2145,8/8/2023,drop,valid,1,3,2,nothing on my side
2146,9/8/2023,drop,valid,1,3,3,nothing on my side
2147,9/8/2023,drop,valid,1,1,4,nothing on my side
2148,9/7/2023,drop,valid,1,2,1,nothing on my side
2149,9/7/2023,drop,valid,1,3,2,nothing on my side
2150,9/5/2023,drop,valid,1,1,3,nothing on my side
2151,9/7/2023,drop,valid,1,2,4,nothing on my side
2152,9/9/2023,drop,valid,1,3,1,nothing on my side
2153,9/9/2023,drop,valid,1,2,2,nothing on my side
2154,9/9/2023,drop,valid,1,3,3,nothing on my side
2155,9/6/2023,drop,valid,1,1,4,nothing on my side
2156,9/6/2023,drop,valid,1,2,1,nothing on my side
2157,9/10/2023,drop,valid,1,3,2,nothing on my side
2158,9/7/2023,drop,valid,1,3,3,nothing on my side
2159,9/7/2023,drop,valid,1,2,4,nothing on my side
2160,9/8/2023,drop,valid,1,3,1,nothing on my side
2161,9/11/2023,drop,valid,1,1,2,nothing on my side
2162,10/10/2023,drop,valid,1,2,3,nothing on my side
2163,10/11/2023,drop,valid,1,3,4,nothing on my side
2164,10/8/2023,drop,valid,1,1,1,nothing on my side
2165,10/10/2023,drop,valid,1,2,2,nothing on my side
2166,10/9/2023,drop,valid,1,3,3,nothing on my side
2167,10/10/2023,drop,valid,1,1,4,nothing on my side
2168,10/11/2023,drop,valid,1,3,1,nothing on my side
2169,10/12/2023,drop,valid,1,1,2,nothing on my side
2170,10/11/2023,drop,valid,1,2,3,nothing on my side
2171,10/13/2023,drop,valid,1,3,4,nothing on my side
2172,10/9/2023,drop,valid,1,2,1,nothing on my side
2173,10/10/2023,drop,valid,1,3,2,nothing on my side
2174,10/14/2023,drop,valid,1,1,3,nothing on my side
2175,10/13/2023,drop,valid,1,2,4,nothing on my side
2176,10/12/2023,drop,valid,1,3,1,nothing on my side
2177,10/11/2023,drop,valid,1,3,2,nothing on my side
2178,10/12/2023,drop,valid,1,2,3,nothing on my side
2179,10/14/2023,drop,valid,1,3,4,nothing on my side
2180,10/15/2023,drop,valid,1,1,1,nothing on my side
2181,10/15/2023,drop,valid,1,2,2,nothing on my side
2182,11/12/2023,drop,valid,1,3,3,nothing on my side
2183,11/12/2023,drop,valid,1,1,4,nothing on my side
2184,11/12/2023,drop,valid,1,2,1,nothing on my side
2185,11/14/2023,drop,valid,1,3,2,nothing on my side
2186,11/12/2023,drop,valid,1,1,3,nothing on my side
2187,11/14/2023,drop,valid,1,1,4,nothing on my side
2188,11/14/2023,drop,valid,1,2,1,nothing on my side
2189,11/13/2023,drop,valid,1,3,2,nothing on my side
2190,11/16/2023,drop,valid,1,3,3,nothing on my side
2191,11/17/2023,drop,valid,1,1,4,nothing on my side
2192,11/17/2023,drop,valid,1,3,2,nothing on my side
2193,11/17/2023,drop,valid,1,1,3,nothing on my side
2194,11/17/2023,drop,valid,1,2,4,nothing on my side
2195,11/14/2023,drop,valid,1,3,1,nothing on my side
2196,11/17/2023,drop,valid,1,1,2,nothing on my side
2197,11/15/2023,drop,valid,1,2,3,nothing on my side
2198,11/14/2023,drop,valid,1,3,4,nothing on my side
2199,11/15/2023,drop,valid,1,1,1,nothing on my side
2200,11/17/2023,drop,valid,1,2,2,nothing on my side
